atom_id,source_dataset_id,source_row_id,atom_category,primary_label,secondary_labels,attributes,tags,provenance,confidence,status,notes
vm_ttk:TTK-0208:C,tiktok_concept_patterns,TTK-0208,concept_pattern,live_teaser,"[""call_and_response"", ""10_to_20s"", ""educational_value""]","{""ttk_id"": ""TTK-0208"", ""concept_type"": ""live_teaser"", ""format_structure"": ""call_and_response"", ""payoff_timing"": ""10_to_20s"", ""audio_focus"": ""vocal_hook"", ""visual_hook_hint"": ""on_beat_cuts"", ""viral_mechanism"": ""educational_value"", ""loop_friendliness"": ""one_off_impact"", ""recommended_duration_secs"": 11, ""notes"": ""on_beat_cuts_vocal_hook_educational_value""}","[""viral_muse"", ""tiktok_concept_patterns"", ""concept_pattern""]","{""source_type"": ""dataset_row"", ""rule_ids"": [""UMGG_V1_TTK_SINGLE_PATTERN""]}",0.97,active,
vm_ttk:TTK-0209:C,tiktok_concept_patterns,TTK-0209,concept_pattern,challenge,"[""stitch_ready"", ""10_to_20s"", ""scarcity_timer""]","{""ttk_id"": ""TTK-0209"", ""concept_type"": ""challenge"", ""format_structure"": ""stitch_ready"", ""payoff_timing"": ""10_to_20s"", ""audio_focus"": ""narration"", ""visual_hook_hint"": ""slow_zoom"", ""viral_mechanism"": ""scarcity_timer"", ""loop_friendliness"": ""one_off_impact"", ""recommended_duration_secs"": 13, ""notes"": ""challenge_slow_zoom_scarcity_timer""}","[""viral_muse"", ""tiktok_concept_patterns"", ""concept_pattern""]","{""source_type"": ""dataset_row"", ""rule_ids"": [""UMGG_V1_TTK_SINGLE_PATTERN""]}",0.97,active,
vm_ttk:TTK-0210:C,tiktok_concept_patterns,TTK-0210,concept_pattern,remix_callout,"[""stitch_ready"", ""10_to_20s"", ""participation_chain""]","{""ttk_id"": ""TTK-0210"", ""concept_type"": ""remix_callout"", ""format_structure"": ""stitch_ready"", ""payoff_timing"": ""10_to_20s"", ""audio_focus"": ""bass_drop"", ""visual_hook_hint"": ""duet_layout"", ""viral_mechanism"": ""participation_chain"", ""loop_friendliness"": ""perfect_seam_loop"", ""recommended_duration_secs"": 19, ""notes"": ""remix_callout_stitch_ready_participation_chain""}","[""viral_muse"", ""tiktok_concept_patterns"", ""concept_pattern""]","{""source_type"": ""dataset_row"", ""rule_ids"": [""UMGG_V1_TTK_SINGLE_PATTERN""]}",0.97,active,
vm_ttk:TTK-0211:C,tiktok_concept_patterns,TTK-0211,concept_pattern,filter_flip,"[""listicle_3"", ""10_to_20s"", ""remixability""]","{""ttk_id"": ""TTK-0211"", ""concept_type"": ""filter_flip"", ""format_structure"": ""listicle_3"", ""payoff_timing"": ""10_to_20s"", ""audio_focus"": ""bass_drop"", ""visual_hook_hint"": ""facial_zoom"", ""viral_mechanism"": ""remixability"", ""loop_friendliness"": ""good_enough_loop"", ""recommended_duration_secs"": 18, ""notes"": ""remixability_facial_zoom_bass_drop""}","[""viral_muse"", ""tiktok_concept_patterns"", ""concept_pattern""]","{""source_type"": ""dataset_row"", ""rule_ids"": [""UMGG_V1_TTK_SINGLE_PATTERN""]}",0.97,active,
vm_ttk:TTK-0212:C,tiktok_concept_patterns,TTK-0212,concept_pattern,reveal_twist,"[""verse_to_hook"", ""15_to_30s"", ""educational_value""]","{""ttk_id"": ""TTK-0212"", ""concept_type"": ""reveal_twist"", ""format_structure"": ""verse_to_hook"", ""payoff_timing"": ""15_to_30s"", ""audio_focus"": ""sound_effect"", ""visual_hook_hint"": ""overlay_graphics"", ""viral_mechanism"": ""educational_value"", ""loop_friendliness"": ""one_off_impact"", ""recommended_duration_secs"": 30, ""notes"": ""educational_value_overlay_graphics_verse_to_hook""}","[""viral_muse"", ""tiktok_concept_patterns"", ""concept_pattern""]","{""source_type"": ""dataset_row"", ""rule_ids"": [""UMGG_V1_TTK_SINGLE_PATTERN""]}",0.97,active,
vm_ttk:TTK-0213:C,tiktok_concept_patterns,TTK-0213,concept_pattern,storytelling_clip,"[""POV_cutaway"", ""15_to_30s"", ""controversy_but_safe""]","{""ttk_id"": ""TTK-0213"", ""concept_type"": ""storytelling_clip"", ""format_structure"": ""POV_cutaway"", ""payoff_timing"": ""15_to_30s"", ""audio_focus"": ""acapella_loop"", ""visual_hook_hint"": ""overlay_graphics"", ""viral_mechanism"": ""controversy_but_safe"", ""loop_friendliness"": ""one_off_impact"", ""recommended_duration_secs"": 23, ""notes"": ""controversy_but_safe_overlay_graphics_storytelling_clip""}","[""viral_muse"", ""tiktok_concept_patterns"", ""concept_pattern""]","{""source_type"": ""dataset_row"", ""rule_ids"": [""UMGG_V1_TTK_SINGLE_PATTERN""]}",0.97,active,
vm_ttk:TTK-0214:C,tiktok_concept_patterns,TTK-0214,concept_pattern,dance_loop,"[""call_and_response"", ""15_to_30s"", ""aspirational_vibes""]","{""ttk_id"": ""TTK-0214"", ""concept_type"": ""dance_loop"", ""format_structure"": ""call_and_response"", ""payoff_timing"": ""15_to_30s"", ""audio_focus"": ""narration"", ""visual_hook_hint"": ""emoji_spam"", ""viral_mechanism"": ""aspirational_vibes"", ""loop_friendliness"": ""good_enough_loop"", ""recommended_duration_secs"": 21, ""notes"": ""emoji_spam_narration_call_and_response""}","[""viral_muse"", ""tiktok_concept_patterns"", ""concept_pattern""]","{""source_type"": ""dataset_row"", ""rule_ids"": [""UMGG_V1_TTK_SINGLE_PATTERN""]}",0.97,active,
vm_ttk:TTK-0215:C,tiktok_concept_patterns,TTK-0215,concept_pattern,behind_the_scenes,"[""duet_ready"", ""7_to_12s"", ""scarcity_timer""]","{""ttk_id"": ""TTK-0215"", ""concept_type"": ""behind_the_scenes"", ""format_structure"": ""duet_ready"", ""payoff_timing"": ""7_to_12s"", ""audio_focus"": ""narration"", ""visual_hook_hint"": ""camera_spin_orjump"", ""viral_mechanism"": ""scarcity_timer"", ""loop_friendliness"": ""one_off_impact"", ""recommended_duration_secs"": 11, ""notes"": ""camera_spin_orjump_scarcity_timer_duet_ready""}","[""viral_muse"", ""tiktok_concept_patterns"", ""concept_pattern""]","{""source_type"": ""dataset_row"", ""rule_ids"": [""UMGG_V1_TTK_SINGLE_PATTERN""]}",0.97,active,
vm_ttk:TTK-0216:C,tiktok_concept_patterns,TTK-0216,concept_pattern,meme_context,"[""call_and_response"", ""under_3s"", ""high_relatability""]","{""ttk_id"": ""TTK-0216"", ""concept_type"": ""meme_context"", ""format_structure"": ""call_and_response"", ""payoff_timing"": ""under_3s"", ""audio_focus"": ""narration"", ""visual_hook_hint"": ""stitch_frame"", ""viral_mechanism"": ""high_relatability"", ""loop_friendliness"": ""good_enough_loop"", ""recommended_duration_secs"": 3, ""notes"": ""narration_stitch_frame_meme_context""}","[""viral_muse"", ""tiktok_concept_patterns"", ""concept_pattern""]","{""source_type"": ""dataset_row"", ""rule_ids"": [""UMGG_V1_TTK_SINGLE_PATTERN""]}",0.97,active,
vm_ttk:TTK-0217:C,tiktok_concept_patterns,TTK-0217,concept_pattern,reaction_stem,"[""duet_ready"", ""7_to_12s"", ""flex_skills""]","{""ttk_id"": ""TTK-0217"", ""concept_type"": ""reaction_stem"", ""format_structure"": ""duet_ready"", ""payoff_timing"": ""7_to_12s"", ""audio_focus"": ""glitch_cut"", ""visual_hook_hint"": ""stitch_frame"", ""viral_mechanism"": ""flex_skills"", ""loop_friendliness"": ""perfect_seam_loop"", ""recommended_duration_secs"": 7, ""notes"": ""flex_skills_duet_ready_reaction_stem""}","[""viral_muse"", ""tiktok_concept_patterns"", ""concept_pattern""]","{""source_type"": ""dataset_row"", ""rule_ids"": [""UMGG_V1_TTK_SINGLE_PATTERN""]}",0.97,active,
vm_ttk:TTK-0218:C,tiktok_concept_patterns,TTK-0218,concept_pattern,reveal_twist,"[""duet_ready"", ""3_to_7s"", ""visual_satisfaction""]","{""ttk_id"": ""TTK-0218"", ""concept_type"": ""reveal_twist"", ""format_structure"": ""duet_ready"", ""payoff_timing"": ""3_to_7s"", ""audio_focus"": ""sound_effect"", ""visual_hook_hint"": ""cut_transition"", ""viral_mechanism"": ""visual_satisfaction"", ""loop_friendliness"": ""good_enough_loop"", ""recommended_duration_secs"": 5, ""notes"": ""cut_transition_reveal_twist_sound_effect""}","[""viral_muse"", ""tiktok_concept_patterns"", ""concept_pattern""]","{""source_type"": ""dataset_row"", ""rule_ids"": [""UMGG_V1_TTK_SINGLE_PATTERN""]}",0.97,active,
vm_ttk:TTK-0219:C,tiktok_concept_patterns,TTK-0219,concept_pattern,meme_context,"[""hook_only"", ""15_to_30s"", ""fan_service""]","{""ttk_id"": ""TTK-0219"", ""concept_type"": ""meme_context"", ""format_structure"": ""hook_only"", ""payoff_timing"": ""15_to_30s"", ""audio_focus"": ""bass_drop"", ""visual_hook_hint"": ""facial_zoom"", ""viral_mechanism"": ""fan_service"", ""loop_friendliness"": ""good_enough_loop"", ""recommended_duration_secs"": 21, ""notes"": ""bass_drop_fan_service_hook_only""}","[""viral_muse"", ""tiktok_concept_patterns"", ""concept_pattern""]","{""source_type"": ""dataset_row"", ""rule_ids"": [""UMGG_V1_TTK_SINGLE_PATTERN""]}",0.97,active,
vm_ttk:TTK-0220:C,tiktok_concept_patterns,TTK-0220,concept_pattern,reveal_twist,"[""build_then_drop"", ""15_to_30s"", ""shock_value_soft""]","{""ttk_id"": ""TTK-0220"", ""concept_type"": ""reveal_twist"", ""format_structure"": ""build_then_drop"", ""payoff_timing"": ""15_to_30s"", ""audio_focus"": ""sound_effect"", ""visual_hook_hint"": ""overlay_graphics"", ""viral_mechanism"": ""shock_value_soft"", ""loop_friendliness"": ""perfect_seam_loop"", ""recommended_duration_secs"": 28, ""notes"": ""build_then_drop_reveal_twist_shock_value_soft""}","[""viral_muse"", ""tiktok_concept_patterns"", ""concept_pattern""]","{""source_type"": ""dataset_row"", ""rule_ids"": [""UMGG_V1_TTK_SINGLE_PATTERN""]}",0.97,active,
vm_ttk:TTK-0221:C,tiktok_concept_patterns,TTK-0221,concept_pattern,caption_quiz,"[""verse_to_hook"", ""7_to_12s"", ""aspirational_vibes""]","{""ttk_id"": ""TTK-0221"", ""concept_type"": ""caption_quiz"", ""format_structure"": ""verse_to_hook"", ""payoff_timing"": ""7_to_12s"", ""audio_focus"": ""vocal_hook"", ""visual_hook_hint"": ""outfit_change"", ""viral_mechanism"": ""aspirational_vibes"", ""loop_friendliness"": ""one_off_impact"", ""recommended_duration_secs"": 11, ""notes"": ""caption_quiz_vocal_hook_verse_to_hook""}","[""viral_muse"", ""tiktok_concept_patterns"", ""concept_pattern""]","{""source_type"": ""dataset_row"", ""rule_ids"": [""UMGG_V1_TTK_SINGLE_PATTERN""]}",0.97,active,
vm_ttk:TTK-0222:C,tiktok_concept_patterns,TTK-0222,concept_pattern,filter_flip,"[""duet_ready"", ""15_to_30s"", ""transformation""]","{""ttk_id"": ""TTK-0222"", ""concept_type"": ""filter_flip"", ""format_structure"": ""duet_ready"", ""payoff_timing"": ""15_to_30s"", ""audio_focus"": ""vocal_hook_anddrums"", ""visual_hook_hint"": ""simple_static_shot"", ""viral_mechanism"": ""transformation"", ""loop_friendliness"": ""good_enough_loop"", ""recommended_duration_secs"": 23, ""notes"": ""duet_ready_filter_flip_transformation""}","[""viral_muse"", ""tiktok_concept_patterns"", ""concept_pattern""]","{""source_type"": ""dataset_row"", ""rule_ids"": [""UMGG_V1_TTK_SINGLE_PATTERN""]}",0.97,active,
vm_ttk:TTK-0223:C,tiktok_concept_patterns,TTK-0223,concept_pattern,storytelling_clip,"[""POV_cutaway"", ""7_to_12s"", ""educational_value""]","{""ttk_id"": ""TTK-0223"", ""concept_type"": ""storytelling_clip"", ""format_structure"": ""POV_cutaway"", ""payoff_timing"": ""7_to_12s"", ""audio_focus"": ""bass_drop"", ""visual_hook_hint"": ""outfit_change"", ""viral_mechanism"": ""educational_value"", ""loop_friendliness"": ""good_enough_loop"", ""recommended_duration_secs"": 11, ""notes"": ""POV_cutaway_educational_value_bass_drop""}","[""viral_muse"", ""tiktok_concept_patterns"", ""concept_pattern""]","{""source_type"": ""dataset_row"", ""rule_ids"": [""UMGG_V1_TTK_SINGLE_PATTERN""]}",0.97,active,
vm_ttk:TTK-0224:C,tiktok_concept_patterns,TTK-0224,concept_pattern,stitch_prompt,"[""problem_solution"", ""15_to_30s"", ""authority_flex""]","{""ttk_id"": ""TTK-0224"", ""concept_type"": ""stitch_prompt"", ""format_structure"": ""problem_solution"", ""payoff_timing"": ""15_to_30s"", ""audio_focus"": ""acapella_loop"", ""visual_hook_hint"": ""reaction_face"", ""viral_mechanism"": ""authority_flex"", ""loop_friendliness"": ""one_off_impact"", ""recommended_duration_secs"": 18, ""notes"": ""problem_solution_authority_flex_reaction_face""}","[""viral_muse"", ""tiktok_concept_patterns"", ""concept_pattern""]","{""source_type"": ""dataset_row"", ""rule_ids"": [""UMGG_V1_TTK_SINGLE_PATTERN""]}",0.97,active,
vm_ttk:TTK-0225:C,tiktok_concept_patterns,TTK-0225,concept_pattern,product_demo,"[""A_B_A_loop"", ""under_3s"", ""participation_chain""]","{""ttk_id"": ""TTK-0225"", ""concept_type"": ""product_demo"", ""format_structure"": ""A_B_A_loop"", ""payoff_timing"": ""under_3s"", ""audio_focus"": ""narration"", ""visual_hook_hint"": ""prop_reveal"", ""viral_mechanism"": ""participation_chain"", ""loop_friendliness"": ""good_enough_loop"", ""recommended_duration_secs"": 3, ""notes"": ""narration_participation_chain_prop_reveal""}","[""viral_muse"", ""tiktok_concept_patterns"", ""concept_pattern""]","{""source_type"": ""dataset_row"", ""rule_ids"": [""UMGG_V1_TTK_SINGLE_PATTERN""]}",0.97,active,
vm_ttk:TTK-0226:C,tiktok_concept_patterns,TTK-0226,concept_pattern,live_teaser,"[""hook_only"", ""7_to_12s"", ""participation_chain""]","{""ttk_id"": ""TTK-0226"", ""concept_type"": ""live_teaser"", ""format_structure"": ""hook_only"", ""payoff_timing"": ""7_to_12s"", ""audio_focus"": ""acapella_loop"", ""visual_hook_hint"": ""stitch_frame"", ""viral_mechanism"": ""participation_chain"", ""loop_friendliness"": ""perfect_seam_loop"", ""recommended_duration_secs"": 12, ""notes"": ""live_teaser_stitch_frame_hook_only""}","[""viral_muse"", ""tiktok_concept_patterns"", ""concept_pattern""]","{""source_type"": ""dataset_row"", ""rule_ids"": [""UMGG_V1_TTK_SINGLE_PATTERN""]}",0.97,active,
vm_ttk:TTK-0227:C,tiktok_concept_patterns,TTK-0227,concept_pattern,storytelling_clip,"[""problem_solution"", ""15_to_30s"", ""visual_satisfaction""]","{""ttk_id"": ""TTK-0227"", ""concept_type"": ""storytelling_clip"", ""format_structure"": ""problem_solution"", ""payoff_timing"": ""15_to_30s"", ""audio_focus"": ""narration"", ""visual_hook_hint"": ""stitch_frame"", ""viral_mechanism"": ""visual_satisfaction"", ""loop_friendliness"": ""one_off_impact"", ""recommended_duration_secs"": 24, ""notes"": ""narration_problem_solution_storytelling_clip""}","[""viral_muse"", ""tiktok_concept_patterns"", ""concept_pattern""]","{""source_type"": ""dataset_row"", ""rule_ids"": [""UMGG_V1_TTK_SINGLE_PATTERN""]}",0.97,active,
vm_ttk:TTK-0228:C,tiktok_concept_patterns,TTK-0228,concept_pattern,meme_context,"[""POV_cutaway"", ""3_to_7s"", ""controversy_but_safe""]","{""ttk_id"": ""TTK-0228"", ""concept_type"": ""meme_context"", ""format_structure"": ""POV_cutaway"", ""payoff_timing"": ""3_to_7s"", ""audio_focus"": ""vocal_hook_anddrums"", ""visual_hook_hint"": ""greenscreen_effect"", ""viral_mechanism"": ""controversy_but_safe"", ""loop_friendliness"": ""good_enough_loop"", ""recommended_duration_secs"": 7, ""notes"": ""greenscreen_effect_POV_cutaway_meme_context""}","[""viral_muse"", ""tiktok_concept_patterns"", ""concept_pattern""]","{""source_type"": ""dataset_row"", ""rule_ids"": [""UMGG_V1_TTK_SINGLE_PATTERN""]}",0.97,active,
vm_ttk:TTK-0229:C,tiktok_concept_patterns,TTK-0229,concept_pattern,poll_moment,"[""build_then_drop"", ""15_to_30s"", ""controversy_but_safe""]","{""ttk_id"": ""TTK-0229"", ""concept_type"": ""poll_moment"", ""format_structure"": ""build_then_drop"", ""payoff_timing"": ""15_to_30s"", ""audio_focus"": ""vocal_hook_anddrums"", ""visual_hook_hint"": ""POV_handheld"", ""viral_mechanism"": ""controversy_but_safe"", ""loop_friendliness"": ""perfect_seam_loop"", ""recommended_duration_secs"": 18, ""notes"": ""poll_moment_build_then_drop_vocal_hook_anddrums""}","[""viral_muse"", ""tiktok_concept_patterns"", ""concept_pattern""]","{""source_type"": ""dataset_row"", ""rule_ids"": [""UMGG_V1_TTK_SINGLE_PATTERN""]}",0.97,active,
vm_ttk:TTK-0230:C,tiktok_concept_patterns,TTK-0230,concept_pattern,countdown_tease,"[""verse_to_hook"", ""3_to_7s"", ""co_creation""]","{""ttk_id"": ""TTK-0230"", ""concept_type"": ""countdown_tease"", ""format_structure"": ""verse_to_hook"", ""payoff_timing"": ""3_to_7s"", ""audio_focus"": ""acapella_loop"", ""visual_hook_hint"": ""POV_handheld"", ""viral_mechanism"": ""co_creation"", ""loop_friendliness"": ""perfect_seam_loop"", ""recommended_duration_secs"": 4, ""notes"": ""co_creation_POV_handheld_countdown_tease""}","[""viral_muse"", ""tiktok_concept_patterns"", ""concept_pattern""]","{""source_type"": ""dataset_row"", ""rule_ids"": [""UMGG_V1_TTK_SINGLE_PATTERN""]}",0.97,active,
vm_ttk:TTK-0231:C,tiktok_concept_patterns,TTK-0231,concept_pattern,remix_callout,"[""POV_cutaway"", ""under_3s"", ""transformation""]","{""ttk_id"": ""TTK-0231"", ""concept_type"": ""remix_callout"", ""format_structure"": ""POV_cutaway"", ""payoff_timing"": ""under_3s"", ""audio_focus"": ""vocal_hook_anddrums"", ""visual_hook_hint"": ""simple_static_shot"", ""viral_mechanism"": ""transformation"", ""loop_friendliness"": ""good_enough_loop"", ""recommended_duration_secs"": 3, ""notes"": ""transformation_remix_callout_vocal_hook_anddrums""}","[""viral_muse"", ""tiktok_concept_patterns"", ""concept_pattern""]","{""source_type"": ""dataset_row"", ""rule_ids"": [""UMGG_V1_TTK_SINGLE_PATTERN""]}",0.97,active,
vm_ttk:TTK-0232:C,tiktok_concept_patterns,TTK-0232,concept_pattern,filter_flip,"[""call_and_response"", ""under_3s"", ""easy_to_copy""]","{""ttk_id"": ""TTK-0232"", ""concept_type"": ""filter_flip"", ""format_structure"": ""call_and_response"", ""payoff_timing"": ""under_3s"", ""audio_focus"": ""callout_tag"", ""visual_hook_hint"": ""caption_punch"", ""viral_mechanism"": ""easy_to_copy"", ""loop_friendliness"": ""one_off_impact"", ""recommended_duration_secs"": 2, ""notes"": ""easy_to_copy_filter_flip_caption_punch""}","[""viral_muse"", ""tiktok_concept_patterns"", ""concept_pattern""]","{""source_type"": ""dataset_row"", ""rule_ids"": [""UMGG_V1_TTK_SINGLE_PATTERN""]}",0.97,active,
vm_ttk:TTK-0233:C,tiktok_concept_patterns,TTK-0233,concept_pattern,POV_skit,"[""listicle_3"", ""under_3s"", ""high_relatability""]","{""ttk_id"": ""TTK-0233"", ""concept_type"": ""POV_skit"", ""format_structure"": ""listicle_3"", ""payoff_timing"": ""under_3s"", ""audio_focus"": ""glitch_cut"", ""visual_hook_hint"": ""cut_transition"", ""viral_mechanism"": ""high_relatability"", ""loop_friendliness"": ""good_enough_loop"", ""recommended_duration_secs"": 2, ""notes"": ""glitch_cut_cut_transition_POV_skit""}","[""viral_muse"", ""tiktok_concept_patterns"", ""concept_pattern""]","{""source_type"": ""dataset_row"", ""rule_ids"": [""UMGG_V1_TTK_SINGLE_PATTERN""]}",0.97,active,
vm_ttk:TTK-0234:C,tiktok_concept_patterns,TTK-0234,concept_pattern,meme_context,"[""problem_solution"", ""7_to_12s"", ""authority_flex""]","{""ttk_id"": ""TTK-0234"", ""concept_type"": ""meme_context"", ""format_structure"": ""problem_solution"", ""payoff_timing"": ""7_to_12s"", ""audio_focus"": ""callout_tag"", ""visual_hook_hint"": ""match_cut"", ""viral_mechanism"": ""authority_flex"", ""loop_friendliness"": ""good_enough_loop"", ""recommended_duration_secs"": 7, ""notes"": ""authority_flex_problem_solution_callout_tag""}","[""viral_muse"", ""tiktok_concept_patterns"", ""concept_pattern""]","{""source_type"": ""dataset_row"", ""rule_ids"": [""UMGG_V1_TTK_SINGLE_PATTERN""]}",0.97,active,
vm_ttk:TTK-0235:C,tiktok_concept_patterns,TTK-0235,concept_pattern,behind_the_scenes,"[""build_then_drop"", ""3_to_7s"", ""transformation""]","{""ttk_id"": ""TTK-0235"", ""concept_type"": ""behind_the_scenes"", ""format_structure"": ""build_then_drop"", ""payoff_timing"": ""3_to_7s"", ""audio_focus"": ""glitch_cut"", ""visual_hook_hint"": ""prop_reveal"", ""viral_mechanism"": ""transformation"", ""loop_friendliness"": ""perfect_seam_loop"", ""recommended_duration_secs"": 4, ""notes"": ""behind_the_scenes_transformation_build_then_drop""}","[""viral_muse"", ""tiktok_concept_patterns"", ""concept_pattern""]","{""source_type"": ""dataset_row"", ""rule_ids"": [""UMGG_V1_TTK_SINGLE_PATTERN""]}",0.97,active,
vm_ttk:TTK-0236:C,tiktok_concept_patterns,TTK-0236,concept_pattern,filter_flip,"[""duet_ready"", ""10_to_20s"", ""participation_chain""]","{""ttk_id"": ""TTK-0236"", ""concept_type"": ""filter_flip"", ""format_structure"": ""duet_ready"", ""payoff_timing"": ""10_to_20s"", ""audio_focus"": ""glitch_cut"", ""visual_hook_hint"": ""prop_reveal"", ""viral_mechanism"": ""participation_chain"", ""loop_friendliness"": ""perfect_seam_loop"", ""recommended_duration_secs"": 17, ""notes"": ""glitch_cut_duet_ready_prop_reveal""}","[""viral_muse"", ""tiktok_concept_patterns"", ""concept_pattern""]","{""source_type"": ""dataset_row"", ""rule_ids"": [""UMGG_V1_TTK_SINGLE_PATTERN""]}",0.97,active,
